dose_character	treatment	name
10	S2779	M344
10	S2779	M344
10	S2779	M344
10	S2779	M344
10	S2779	M344
100	S2779	M344
100	S2779	M344
100	S2779	M344
100	S2779	M344
100	S2779	M344
100	S2779	M344
1000	S2779	M344
1000	S2779	M344
1000	S2779	M344
1000	S2779	M344
1000	S2779	M344
1000	S2779	M344
10000	S2779	M344
10000	S2779	M344
10000	S2779	M344
10000	S2779	M344
10000	S2779	M344
10000	S2779	M344
10	S2796	WP1066
10	S2796	WP1066
10	S2796	WP1066
10	S2796	WP1066
10	S2796	WP1066
10	S2796	WP1066
100	S2796	WP1066
100	S2796	WP1066
100	S2796	WP1066
100	S2796	WP1066
100	S2796	WP1066
100	S2796	WP1066
1000	S2796	WP1066
1000	S2796	WP1066
1000	S2796	WP1066
1000	S2796	WP1066
1000	S2796	WP1066
1000	S2796	WP1066
10000	S2796	WP1066
10000	S2796	WP1066
10000	S2796	WP1066
10000	S2796	WP1066
10000	S2796	WP1066
10000	S2796	WP1066
10	S2804	Sirtinol
10	S2804	Sirtinol
10	S2804	Sirtinol
10	S2804	Sirtinol
10	S2804	Sirtinol
10	S2804	Sirtinol
100	S2804	Sirtinol
100	S2804	Sirtinol
100	S2804	Sirtinol
100	S2804	Sirtinol
100	S2804	Sirtinol
100	S2804	Sirtinol
1000	S2804	Sirtinol
1000	S2804	Sirtinol
1000	S2804	Sirtinol
1000	S2804	Sirtinol
1000	S2804	Sirtinol
1000	S2804	Sirtinol
10000	S2804	Sirtinol
10000	S2804	Sirtinol
10000	S2804	Sirtinol
10000	S2804	Sirtinol
10000	S2804	Sirtinol
10000	S2804	Sirtinol
10	S2806	CEP-33779
10	S2806	CEP-33779
10	S2806	CEP-33779
10	S2806	CEP-33779
10	S2806	CEP-33779
10	S2806	CEP-33779
100	S2806	CEP-33779
100	S2806	CEP-33779
100	S2806	CEP-33779
100	S2806	CEP-33779
100	S2806	CEP-33779
100	S2806	CEP-33779
1000	S2806	CEP-33779
1000	S2806	CEP-33779
1000	S2806	CEP-33779
1000	S2806	CEP-33779
1000	S2806	CEP-33779
1000	S2806	CEP-33779
10000	S2806	CEP-33779
10000	S2806	CEP-33779
10000	S2806	CEP-33779
10000	S2806	CEP-33779
10000	S2806	CEP-33779
10000	S2806	CEP-33779
10	S2818	Tacedinaline (CI994)
10	S2818	Tacedinaline (CI994)
10	S2818	Tacedinaline (CI994)
10	S2818	Tacedinaline (CI994)
10	S2818	Tacedinaline (CI994)
10	S2818	Tacedinaline (CI994)
100	S2818	Tacedinaline (CI994)
100	S2818	Tacedinaline (CI994)
100	S2818	Tacedinaline (CI994)
100	S2818	Tacedinaline (CI994)
100	S2818	Tacedinaline (CI994)
100	S2818	Tacedinaline (CI994)
1000	S2818	Tacedinaline (CI994)
1000	S2818	Tacedinaline (CI994)
1000	S2818	Tacedinaline (CI994)
1000	S2818	Tacedinaline (CI994)
1000	S2818	Tacedinaline (CI994)
1000	S2818	Tacedinaline (CI994)
10000	S2818	Tacedinaline (CI994)
10000	S2818	Tacedinaline (CI994)
10000	S2818	Tacedinaline (CI994)
10000	S2818	Tacedinaline (CI994)
10000	S2818	Tacedinaline (CI994)
10000	S2818	Tacedinaline (CI994)
10	S2821	RG108
10	S2821	RG108
10	S2821	RG108
10	S2821	RG108
10	S2821	RG108
10	S2821	RG108
100	S2821	RG108
100	S2821	RG108
100	S2821	RG108
100	S2821	RG108
100	S2821	RG108
100	S2821	RG108
1000	S2821	RG108
1000	S2821	RG108
1000	S2821	RG108
1000	S2821	RG108
1000	S2821	RG108
1000	S2821	RG108
10000	S2821	RG108
10000	S2821	RG108
10000	S2821	RG108
10000	S2821	RG108
10000	S2821	RG108
10000	S2821	RG108
10	S2851	Baricitinib (LY3009104, INCB028050)
10	S2851	Baricitinib (LY3009104, INCB028050)
10	S2851	Baricitinib (LY3009104, INCB028050)
10	S2851	Baricitinib (LY3009104, INCB028050)
10	S2851	Baricitinib (LY3009104, INCB028050)
10	S2851	Baricitinib (LY3009104, INCB028050)
100	S2851	Baricitinib (LY3009104, INCB028050)
100	S2851	Baricitinib (LY3009104, INCB028050)
100	S2851	Baricitinib (LY3009104, INCB028050)
100	S2851	Baricitinib (LY3009104, INCB028050)
100	S2851	Baricitinib (LY3009104, INCB028050)
100	S2851	Baricitinib (LY3009104, INCB028050)
1000	S2851	Baricitinib (LY3009104, INCB028050)
1000	S2851	Baricitinib (LY3009104, INCB028050)
1000	S2851	Baricitinib (LY3009104, INCB028050)
1000	S2851	Baricitinib (LY3009104, INCB028050)
1000	S2851	Baricitinib (LY3009104, INCB028050)
1000	S2851	Baricitinib (LY3009104, INCB028050)
10000	S2851	Baricitinib (LY3009104, INCB028050)
10000	S2851	Baricitinib (LY3009104, INCB028050)
10000	S2851	Baricitinib (LY3009104, INCB028050)
10000	S2851	Baricitinib (LY3009104, INCB028050)
10000	S2851	Baricitinib (LY3009104, INCB028050)
10000	S2851	Baricitinib (LY3009104, INCB028050)
10	S2867	WHI-P154
10	S2867	WHI-P154
10	S2867	WHI-P154
10	S2867	WHI-P154
10	S2867	WHI-P154
10	S2867	WHI-P154
100	S2867	WHI-P154
100	S2867	WHI-P154
100	S2867	WHI-P154
100	S2867	WHI-P154
100	S2867	WHI-P154
100	S2867	WHI-P154
1000	S2867	WHI-P154
1000	S2867	WHI-P154
1000	S2867	WHI-P154
1000	S2867	WHI-P154
1000	S2867	WHI-P154
1000	S2867	WHI-P154
10000	S2867	WHI-P154
10000	S2867	WHI-P154
10000	S2867	WHI-P154
10000	S2867	WHI-P154
10000	S2867	WHI-P154
10000	S2867	WHI-P154
10	S2886	PJ34
10	S2886	PJ34
10	S2886	PJ34
10	S2886	PJ34
10	S2886	PJ34
10	S2886	PJ34
100	S2886	PJ34
100	S2886	PJ34
100	S2886	PJ34
100	S2886	PJ34
100	S2886	PJ34
100	S2886	PJ34
1000	S2886	PJ34
1000	S2886	PJ34
1000	S2886	PJ34
1000	S2886	PJ34
1000	S2886	PJ34
1000	S2886	PJ34
10000	S2886	PJ34
10000	S2886	PJ34
10000	S2886	PJ34
10000	S2886	PJ34
10000	S2886	PJ34
10000	S2886	PJ34
10	S2902	S-Ruxolitinib (INCB018424)
10	S2902	S-Ruxolitinib (INCB018424)
10	S2902	S-Ruxolitinib (INCB018424)
10	S2902	S-Ruxolitinib (INCB018424)
10	S2902	S-Ruxolitinib (INCB018424)
10	S2902	S-Ruxolitinib (INCB018424)
100	S2902	S-Ruxolitinib (INCB018424)
100	S2902	S-Ruxolitinib (INCB018424)
100	S2902	S-Ruxolitinib (INCB018424)
100	S2902	S-Ruxolitinib (INCB018424)
100	S2902	S-Ruxolitinib (INCB018424)
100	S2902	S-Ruxolitinib (INCB018424)
1000	S2902	S-Ruxolitinib (INCB018424)
1000	S2902	S-Ruxolitinib (INCB018424)
1000	S2902	S-Ruxolitinib (INCB018424)
1000	S2902	S-Ruxolitinib (INCB018424)
1000	S2902	S-Ruxolitinib (INCB018424)
1000	S2902	S-Ruxolitinib (INCB018424)
10000	S2902	S-Ruxolitinib (INCB018424)
10000	S2902	S-Ruxolitinib (INCB018424)
10000	S2902	S-Ruxolitinib (INCB018424)
10000	S2902	S-Ruxolitinib (INCB018424)
10000	S2902	S-Ruxolitinib (INCB018424)
10000	S2902	S-Ruxolitinib (INCB018424)
10	S2919	IOX2
10	S2919	IOX2
10	S2919	IOX2
10	S2919	IOX2
10	S2919	IOX2
10	S2919	IOX2
100	S2919	IOX2
100	S2919	IOX2
100	S2919	IOX2
100	S2919	IOX2
100	S2919	IOX2
100	S2919	IOX2
1000	S2919	IOX2
1000	S2919	IOX2
1000	S2919	IOX2
1000	S2919	IOX2
1000	S2919	IOX2
1000	S2919	IOX2
10000	S2919	IOX2
10000	S2919	IOX2
10000	S2919	IOX2
10000	S2919	IOX2
10000	S2919	IOX2
10000	S2919	IOX2
10	S3001	Clevudine 
10	S3001	Clevudine 
10	S3001	Clevudine 
10	S3001	Clevudine 
10	S3001	Clevudine 
10	S3001	Clevudine 
100	S3001	Clevudine 
100	S3001	Clevudine 
100	S3001	Clevudine 
100	S3001	Clevudine 
100	S3001	Clevudine 
100	S3001	Clevudine 
1000	S3001	Clevudine 
1000	S3001	Clevudine 
1000	S3001	Clevudine 
1000	S3001	Clevudine 
1000	S3001	Clevudine 
1000	S3001	Clevudine 
10000	S3001	Clevudine 
10000	S3001	Clevudine 
10000	S3001	Clevudine 
10000	S3001	Clevudine 
10000	S3001	Clevudine 
10000	S3001	Clevudine 
10	S3147	Entacapone
10	S3147	Entacapone
10	S3147	Entacapone
10	S3147	Entacapone
10	S3147	Entacapone
10	S3147	Entacapone
100	S3147	Entacapone
100	S3147	Entacapone
100	S3147	Entacapone
100	S3147	Entacapone
100	S3147	Entacapone
100	S3147	Entacapone
1000	S3147	Entacapone
1000	S3147	Entacapone
1000	S3147	Entacapone
1000	S3147	Entacapone
1000	S3147	Entacapone
1000	S3147	Entacapone
10000	S3147	Entacapone
10000	S3147	Entacapone
10000	S3147	Entacapone
10000	S3147	Entacapone
10000	S3147	Entacapone
10000	S3147	Entacapone
10	S4125	Sodium Phenylbutyrate
10	S4125	Sodium Phenylbutyrate
10	S4125	Sodium Phenylbutyrate
10	S4125	Sodium Phenylbutyrate
10	S4125	Sodium Phenylbutyrate
10	S4125	Sodium Phenylbutyrate
100	S4125	Sodium Phenylbutyrate
100	S4125	Sodium Phenylbutyrate
100	S4125	Sodium Phenylbutyrate
100	S4125	Sodium Phenylbutyrate
100	S4125	Sodium Phenylbutyrate
100	S4125	Sodium Phenylbutyrate
1000	S4125	Sodium Phenylbutyrate
1000	S4125	Sodium Phenylbutyrate
1000	S4125	Sodium Phenylbutyrate
1000	S4125	Sodium Phenylbutyrate
1000	S4125	Sodium Phenylbutyrate
1000	S4125	Sodium Phenylbutyrate
10000	S4125	Sodium Phenylbutyrate
10000	S4125	Sodium Phenylbutyrate
10000	S4125	Sodium Phenylbutyrate
10000	S4125	Sodium Phenylbutyrate
10000	S4125	Sodium Phenylbutyrate
10000	S4125	Sodium Phenylbutyrate
10	S4246	Tranylcypromine (2-PCPA) HCl
10	S4246	Tranylcypromine (2-PCPA) HCl
10	S4246	Tranylcypromine (2-PCPA) HCl
10	S4246	Tranylcypromine (2-PCPA) HCl
10	S4246	Tranylcypromine (2-PCPA) HCl
10	S4246	Tranylcypromine (2-PCPA) HCl
100	S4246	Tranylcypromine (2-PCPA) HCl
100	S4246	Tranylcypromine (2-PCPA) HCl
100	S4246	Tranylcypromine (2-PCPA) HCl
100	S4246	Tranylcypromine (2-PCPA) HCl
100	S4246	Tranylcypromine (2-PCPA) HCl
100	S4246	Tranylcypromine (2-PCPA) HCl
1000	S4246	Tranylcypromine (2-PCPA) HCl
1000	S4246	Tranylcypromine (2-PCPA) HCl
1000	S4246	Tranylcypromine (2-PCPA) HCl
1000	S4246	Tranylcypromine (2-PCPA) HCl
1000	S4246	Tranylcypromine (2-PCPA) HCl
1000	S4246	Tranylcypromine (2-PCPA) HCl
10000	S4246	Tranylcypromine (2-PCPA) HCl
10000	S4246	Tranylcypromine (2-PCPA) HCl
10000	S4246	Tranylcypromine (2-PCPA) HCl
10000	S4246	Tranylcypromine (2-PCPA) HCl
10000	S4246	Tranylcypromine (2-PCPA) HCl
10000	S4246	Tranylcypromine (2-PCPA) HCl
10	S5001	Tofacitinib (CP-690550) Citrate
10	S5001	Tofacitinib (CP-690550) Citrate
10	S5001	Tofacitinib (CP-690550) Citrate
10	S5001	Tofacitinib (CP-690550) Citrate
10	S5001	Tofacitinib (CP-690550) Citrate
10	S5001	Tofacitinib (CP-690550) Citrate
100	S5001	Tofacitinib (CP-690550) Citrate
100	S5001	Tofacitinib (CP-690550) Citrate
100	S5001	Tofacitinib (CP-690550) Citrate
100	S5001	Tofacitinib (CP-690550) Citrate
100	S5001	Tofacitinib (CP-690550) Citrate
100	S5001	Tofacitinib (CP-690550) Citrate
1000	S5001	Tofacitinib (CP-690550) Citrate
1000	S5001	Tofacitinib (CP-690550) Citrate
1000	S5001	Tofacitinib (CP-690550) Citrate
1000	S5001	Tofacitinib (CP-690550) Citrate
1000	S5001	Tofacitinib (CP-690550) Citrate
1000	S5001	Tofacitinib (CP-690550) Citrate
10000	S5001	Tofacitinib (CP-690550) Citrate
10000	S5001	Tofacitinib (CP-690550) Citrate
10000	S5001	Tofacitinib (CP-690550) Citrate
10000	S5001	Tofacitinib (CP-690550) Citrate
10000	S5001	Tofacitinib (CP-690550) Citrate
10000	S5001	Tofacitinib (CP-690550) Citrate
10	S7110	(+)-JQ1
10	S7110	(+)-JQ1
10	S7110	(+)-JQ1
10	S7110	(+)-JQ1
10	S7110	(+)-JQ1
10	S7110	(+)-JQ1
10	S7110	(+)-JQ1
10	S7110	(+)-JQ1
100	S7110	(+)-JQ1
100	S7110	(+)-JQ1
100	S7110	(+)-JQ1
100	S7110	(+)-JQ1
100	S7110	(+)-JQ1
100	S7110	(+)-JQ1
100	S7110	(+)-JQ1
100	S7110	(+)-JQ1
1000	S7110	(+)-JQ1
1000	S7110	(+)-JQ1
1000	S7110	(+)-JQ1
1000	S7110	(+)-JQ1
1000	S7110	(+)-JQ1
1000	S7110	(+)-JQ1
1000	S7110	(+)-JQ1
1000	S7110	(+)-JQ1
10000	S7110	(+)-JQ1
10000	S7110	(+)-JQ1
10000	S7110	(+)-JQ1
10000	S7110	(+)-JQ1
10000	S7110	(+)-JQ1
10000	S7110	(+)-JQ1
10000	S7110	(+)-JQ1
10000	S7110	(+)-JQ1
10	S7128	Tazemetostat (EPZ-6438)
10	S7128	Tazemetostat (EPZ-6438)
10	S7128	Tazemetostat (EPZ-6438)
10	S7128	Tazemetostat (EPZ-6438)
10	S7128	Tazemetostat (EPZ-6438)
10	S7128	Tazemetostat (EPZ-6438)
10	S7128	Tazemetostat (EPZ-6438)
10	S7128	Tazemetostat (EPZ-6438)
100	S7128	Tazemetostat (EPZ-6438)
100	S7128	Tazemetostat (EPZ-6438)
100	S7128	Tazemetostat (EPZ-6438)
100	S7128	Tazemetostat (EPZ-6438)
100	S7128	Tazemetostat (EPZ-6438)
100	S7128	Tazemetostat (EPZ-6438)
100	S7128	Tazemetostat (EPZ-6438)
100	S7128	Tazemetostat (EPZ-6438)
1000	S7128	Tazemetostat (EPZ-6438)
1000	S7128	Tazemetostat (EPZ-6438)
1000	S7128	Tazemetostat (EPZ-6438)
1000	S7128	Tazemetostat (EPZ-6438)
1000	S7128	Tazemetostat (EPZ-6438)
1000	S7128	Tazemetostat (EPZ-6438)
1000	S7128	Tazemetostat (EPZ-6438)
1000	S7128	Tazemetostat (EPZ-6438)
10000	S7128	Tazemetostat (EPZ-6438)
10000	S7128	Tazemetostat (EPZ-6438)
10000	S7128	Tazemetostat (EPZ-6438)
10000	S7128	Tazemetostat (EPZ-6438)
10000	S7128	Tazemetostat (EPZ-6438)
10000	S7128	Tazemetostat (EPZ-6438)
10000	S7128	Tazemetostat (EPZ-6438)
10000	S7128	Tazemetostat (EPZ-6438)
10	S7144	BMS-911543
10	S7144	BMS-911543
10	S7144	BMS-911543
10	S7144	BMS-911543
10	S7144	BMS-911543
10	S7144	BMS-911543
10	S7144	BMS-911543
10	S7144	BMS-911543
100	S7144	BMS-911543
100	S7144	BMS-911543
100	S7144	BMS-911543
100	S7144	BMS-911543
100	S7144	BMS-911543
100	S7144	BMS-911543
100	S7144	BMS-911543
100	S7144	BMS-911543
1000	S7144	BMS-911543
1000	S7144	BMS-911543
1000	S7144	BMS-911543
1000	S7144	BMS-911543
1000	S7144	BMS-911543
1000	S7144	BMS-911543
1000	S7144	BMS-911543
1000	S7144	BMS-911543
10000	S7144	BMS-911543
10000	S7144	BMS-911543
10000	S7144	BMS-911543
10000	S7144	BMS-911543
10000	S7144	BMS-911543
10000	S7144	BMS-911543
10000	S7144	BMS-911543
10000	S7144	BMS-911543
10	S7165	UNC1999
10	S7165	UNC1999
10	S7165	UNC1999
10	S7165	UNC1999
10	S7165	UNC1999
10	S7165	UNC1999
10	S7165	UNC1999
10	S7165	UNC1999
100	S7165	UNC1999
100	S7165	UNC1999
100	S7165	UNC1999
100	S7165	UNC1999
100	S7165	UNC1999
100	S7165	UNC1999
100	S7165	UNC1999
100	S7165	UNC1999
1000	S7165	UNC1999
1000	S7165	UNC1999
1000	S7165	UNC1999
1000	S7165	UNC1999
1000	S7165	UNC1999
1000	S7165	UNC1999
1000	S7165	UNC1999
1000	S7165	UNC1999
10000	S7165	UNC1999
10000	S7165	UNC1999
10000	S7165	UNC1999
10000	S7165	UNC1999
10000	S7165	UNC1999
10000	S7165	UNC1999
10000	S7165	UNC1999
10000	S7165	UNC1999
10	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
10	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
10	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
10	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
10	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
10	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
10	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
10	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
100	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
100	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
100	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
100	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
100	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
100	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
100	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
100	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
1000	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
1000	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
1000	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
1000	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
1000	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
1000	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
1000	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
1000	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
10000	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
10000	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
10000	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
10000	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
10000	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
10000	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
10000	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
10000	S7207	Bisindolylmaleimide IX (Ro 31-8220 Mesylate)
10	S7239	G007-LK
10	S7239	G007-LK
10	S7239	G007-LK
10	S7239	G007-LK
10	S7239	G007-LK
10	S7239	G007-LK
10	S7239	G007-LK
10	S7239	G007-LK
100	S7239	G007-LK
100	S7239	G007-LK
100	S7239	G007-LK
100	S7239	G007-LK
100	S7239	G007-LK
100	S7239	G007-LK
100	S7239	G007-LK
100	S7239	G007-LK
1000	S7239	G007-LK
1000	S7239	G007-LK
1000	S7239	G007-LK
1000	S7239	G007-LK
1000	S7239	G007-LK
1000	S7239	G007-LK
1000	S7239	G007-LK
1000	S7239	G007-LK
10000	S7239	G007-LK
10000	S7239	G007-LK
10000	S7239	G007-LK
10000	S7239	G007-LK
10000	S7239	G007-LK
10000	S7239	G007-LK
10000	S7239	G007-LK
10000	S7239	G007-LK
10	S7259	FLLL32
10	S7259	FLLL32
10	S7259	FLLL32
10	S7259	FLLL32
10	S7259	FLLL32
10	S7259	FLLL32
10	S7259	FLLL32
10	S7259	FLLL32
100	S7259	FLLL32
100	S7259	FLLL32
100	S7259	FLLL32
100	S7259	FLLL32
100	S7259	FLLL32
100	S7259	FLLL32
100	S7259	FLLL32
100	S7259	FLLL32
1000	S7259	FLLL32
1000	S7259	FLLL32
1000	S7259	FLLL32
1000	S7259	FLLL32
1000	S7259	FLLL32
1000	S7259	FLLL32
1000	S7259	FLLL32
1000	S7259	FLLL32
10000	S7259	FLLL32
10000	S7259	FLLL32
10000	S7259	FLLL32
10000	S7259	FLLL32
10000	S7259	FLLL32
10000	S7259	FLLL32
10000	S7259	FLLL32
10000	S7259	FLLL32
10	S7570	UNC0379
10	S7570	UNC0379
10	S7570	UNC0379
10	S7570	UNC0379
10	S7570	UNC0379
10	S7570	UNC0379
100	S7570	UNC0379
100	S7570	UNC0379
100	S7570	UNC0379
100	S7570	UNC0379
100	S7570	UNC0379
100	S7570	UNC0379
1000	S7570	UNC0379
1000	S7570	UNC0379
1000	S7570	UNC0379
1000	S7570	UNC0379
1000	S7570	UNC0379
1000	S7570	UNC0379
10000	S7570	UNC0379
10000	S7570	UNC0379
10000	S7570	UNC0379
10000	S7570	UNC0379
10000	S7570	UNC0379
10000	S7570	UNC0379
10	S7572	A-366
10	S7572	A-366
10	S7572	A-366
10	S7572	A-366
10	S7572	A-366
10	S7572	A-366
100	S7572	A-366
100	S7572	A-366
100	S7572	A-366
100	S7572	A-366
100	S7572	A-366
100	S7572	A-366
1000	S7572	A-366
1000	S7572	A-366
1000	S7572	A-366
1000	S7572	A-366
1000	S7572	A-366
1000	S7572	A-366
10000	S7572	A-366
10000	S7572	A-366
10000	S7572	A-366
10000	S7572	A-366
10000	S7572	A-366
10000	S7572	A-366
10	S7574	GSK-LSD1 2HCl
10	S7574	GSK-LSD1 2HCl
10	S7574	GSK-LSD1 2HCl
10	S7574	GSK-LSD1 2HCl
10	S7574	GSK-LSD1 2HCl
10	S7574	GSK-LSD1 2HCl
100	S7574	GSK-LSD1 2HCl
100	S7574	GSK-LSD1 2HCl
100	S7574	GSK-LSD1 2HCl
100	S7574	GSK-LSD1 2HCl
100	S7574	GSK-LSD1 2HCl
100	S7574	GSK-LSD1 2HCl
1000	S7574	GSK-LSD1 2HCl
1000	S7574	GSK-LSD1 2HCl
1000	S7574	GSK-LSD1 2HCl
1000	S7574	GSK-LSD1 2HCl
1000	S7574	GSK-LSD1 2HCl
1000	S7574	GSK-LSD1 2HCl
10000	S7574	GSK-LSD1 2HCl
10000	S7574	GSK-LSD1 2HCl
10000	S7574	GSK-LSD1 2HCl
10000	S7574	GSK-LSD1 2HCl
10000	S7574	GSK-LSD1 2HCl
10000	S7574	GSK-LSD1 2HCl
10	S7581	GSK J1
10	S7581	GSK J1
10	S7581	GSK J1
10	S7581	GSK J1
10	S7581	GSK J1
10	S7581	GSK J1
100	S7581	GSK J1
100	S7581	GSK J1
100	S7581	GSK J1
100	S7581	GSK J1
100	S7581	GSK J1
100	S7581	GSK J1
1000	S7581	GSK J1
1000	S7581	GSK J1
1000	S7581	GSK J1
1000	S7581	GSK J1
1000	S7581	GSK J1
1000	S7581	GSK J1
10000	S7581	GSK J1
10000	S7581	GSK J1
10000	S7581	GSK J1
10000	S7581	GSK J1
10000	S7581	GSK J1
10000	S7581	GSK J1
10	S7582	Anacardic Acid
10	S7582	Anacardic Acid
10	S7582	Anacardic Acid
10	S7582	Anacardic Acid
10	S7582	Anacardic Acid
10	S7582	Anacardic Acid
100	S7582	Anacardic Acid
100	S7582	Anacardic Acid
100	S7582	Anacardic Acid
100	S7582	Anacardic Acid
100	S7582	Anacardic Acid
100	S7582	Anacardic Acid
1000	S7582	Anacardic Acid
1000	S7582	Anacardic Acid
1000	S7582	Anacardic Acid
1000	S7582	Anacardic Acid
1000	S7582	Anacardic Acid
1000	S7582	Anacardic Acid
10000	S7582	Anacardic Acid
10000	S7582	Anacardic Acid
10000	S7582	Anacardic Acid
10000	S7582	Anacardic Acid
10000	S7582	Anacardic Acid
10000	S7582	Anacardic Acid
10	S7591	BRD4770
10	S7591	BRD4770
10	S7591	BRD4770
10	S7591	BRD4770
10	S7591	BRD4770
10	S7591	BRD4770
100	S7591	BRD4770
100	S7591	BRD4770
100	S7591	BRD4770
100	S7591	BRD4770
100	S7591	BRD4770
100	S7591	BRD4770
1000	S7591	BRD4770
1000	S7591	BRD4770
1000	S7591	BRD4770
1000	S7591	BRD4770
1000	S7591	BRD4770
1000	S7591	BRD4770
10000	S7591	BRD4770
10000	S7591	BRD4770
10000	S7591	BRD4770
10000	S7591	BRD4770
10000	S7591	BRD4770
10000	S7591	BRD4770
10	S7605	Filgotinib (GLPG0634)
10	S7605	Filgotinib (GLPG0634)
10	S7605	Filgotinib (GLPG0634)
10	S7605	Filgotinib (GLPG0634)
10	S7605	Filgotinib (GLPG0634)
10	S7605	Filgotinib (GLPG0634)
100	S7605	Filgotinib (GLPG0634)
100	S7605	Filgotinib (GLPG0634)
100	S7605	Filgotinib (GLPG0634)
100	S7605	Filgotinib (GLPG0634)
100	S7605	Filgotinib (GLPG0634)
100	S7605	Filgotinib (GLPG0634)
1000	S7605	Filgotinib (GLPG0634)
1000	S7605	Filgotinib (GLPG0634)
1000	S7605	Filgotinib (GLPG0634)
1000	S7605	Filgotinib (GLPG0634)
1000	S7605	Filgotinib (GLPG0634)
1000	S7605	Filgotinib (GLPG0634)
10000	S7605	Filgotinib (GLPG0634)
10000	S7605	Filgotinib (GLPG0634)
10000	S7605	Filgotinib (GLPG0634)
10000	S7605	Filgotinib (GLPG0634)
10000	S7605	Filgotinib (GLPG0634)
10000	S7605	Filgotinib (GLPG0634)
10	S7610	UNC0631
10	S7610	UNC0631
10	S7610	UNC0631
10	S7610	UNC0631
10	S7610	UNC0631
10	S7610	UNC0631
100	S7610	UNC0631
100	S7610	UNC0631
100	S7610	UNC0631
100	S7610	UNC0631
100	S7610	UNC0631
100	S7610	UNC0631
1000	S7610	UNC0631
1000	S7610	UNC0631
1000	S7610	UNC0631
1000	S7610	UNC0631
1000	S7610	UNC0631
1000	S7610	UNC0631
10000	S7610	UNC0631
10000	S7610	UNC0631
10000	S7610	UNC0631
10000	S7610	UNC0631
10000	S7610	UNC0631
10000	S7610	UNC0631
10	S7634	Cerdulatinib (PRT062070, PRT2070)
10	S7634	Cerdulatinib (PRT062070, PRT2070)
10	S7634	Cerdulatinib (PRT062070, PRT2070)
10	S7634	Cerdulatinib (PRT062070, PRT2070)
10	S7634	Cerdulatinib (PRT062070, PRT2070)
10	S7634	Cerdulatinib (PRT062070, PRT2070)
100	S7634	Cerdulatinib (PRT062070, PRT2070)
100	S7634	Cerdulatinib (PRT062070, PRT2070)
100	S7634	Cerdulatinib (PRT062070, PRT2070)
100	S7634	Cerdulatinib (PRT062070, PRT2070)
100	S7634	Cerdulatinib (PRT062070, PRT2070)
100	S7634	Cerdulatinib (PRT062070, PRT2070)
1000	S7634	Cerdulatinib (PRT062070, PRT2070)
1000	S7634	Cerdulatinib (PRT062070, PRT2070)
1000	S7634	Cerdulatinib (PRT062070, PRT2070)
1000	S7634	Cerdulatinib (PRT062070, PRT2070)
1000	S7634	Cerdulatinib (PRT062070, PRT2070)
1000	S7634	Cerdulatinib (PRT062070, PRT2070)
10000	S7634	Cerdulatinib (PRT062070, PRT2070)
10000	S7634	Cerdulatinib (PRT062070, PRT2070)
10000	S7634	Cerdulatinib (PRT062070, PRT2070)
10000	S7634	Cerdulatinib (PRT062070, PRT2070)
10000	S7634	Cerdulatinib (PRT062070, PRT2070)
10000	S7634	Cerdulatinib (PRT062070, PRT2070)
10	S7792	SRT2104 (GSK2245840)
10	S7792	SRT2104 (GSK2245840)
10	S7792	SRT2104 (GSK2245840)
10	S7792	SRT2104 (GSK2245840)
